CIFAR-100 already downloaded.
CIFAR-100 Dataset Loaded!
Train X: (45000, 3, 32, 32), Fine Y: (45000,), Coarse Y: (45000,)
Val   X: (5000, 3, 32, 32), Fine Y: (5000,), Coarse Y: (5000,)
Test  X: (10000, 3, 32, 32), Fine Y: (10000,), Coarse Y: (10000,)
===========================================================================
Layer (type)                       Output Shape                Param #
===========================================================================
 1. Conv1                           (1, 16, 32, 32)                 448
 2. Block[1-1]_Conv1                (1, 16, 32, 32)               2,320
 3. Block[1-1]_Conv2                (1, 16, 32, 32)               2,320
 4. Block[1-2]_Conv1                (1, 16, 32, 32)               2,320
 5. Block[1-2]_Conv2                (1, 16, 32, 32)               2,320
 6. Block[1-3]_Conv1                (1, 16, 32, 32)               2,320
 7. Block[1-3]_Conv2                (1, 16, 32, 32)               2,320
 8. Block[2-1]_Conv1                (1, 32, 16, 16)               4,640
 9. Block[2-1]_Conv2                (1, 32, 16, 16)               9,248
    └─ Shortcut[2-1]                (1, 32, 16, 16)                 544
10. Block[2-2]_Conv1                (1, 32, 16, 16)               9,248
11. Block[2-2]_Conv2                (1, 32, 16, 16)               9,248
12. Block[2-3]_Conv1                (1, 32, 16, 16)               9,248
13. Block[2-3]_Conv2                (1, 32, 16, 16)               9,248
14. Block[3-1]_Conv1                (1, 64, 8, 8)                18,496
15. Block[3-1]_Conv2                (1, 64, 8, 8)                36,928
    └─ Shortcut[3-1]                (1, 64, 8, 8)                 2,112
16. Block[3-2]_Conv1                (1, 64, 8, 8)                36,928
17. Block[3-2]_Conv2                (1, 64, 8, 8)                36,928
18. Block[3-3]_Conv1                (1, 64, 8, 8)                36,928
19. Block[3-3]_Conv2                (1, 64, 8, 8)                36,928
    GlobalAvgPool                   (1, 64)                           0
  Iter 550/1406: Loss 2.3920
  Iter 560/1406: Loss 1.9517
  Iter 570/1406: Loss 2.7349
  Iter 580/1406: Loss 2.3175
  Iter 590/1406: Loss 2.5122
  Iter 600/1406: Loss 1.6572
  Iter 610/1406: Loss 2.4682
  Iter 620/1406: Loss 2.7207
  Iter 630/1406: Loss 2.9938
  Iter 640/1406: Loss 2.4609
  Iter 650/1406: Loss 2.3862
  Iter 660/1406: Loss 2.8247
  Iter 670/1406: Loss 1.8407
  Iter 680/1406: Loss 2.3758
  Iter 690/1406: Loss 2.4374
  Iter 700/1406: Loss 2.1633
  Iter 710/1406: Loss 2.5752
  Iter 720/1406: Loss 2.5710
  Iter 730/1406: Loss 2.3548
  Iter 740/1406: Loss 2.5384
  Iter 750/1406: Loss 2.4958
  Iter 760/1406: Loss 2.0892
  Iter 770/1406: Loss 2.3835
  Iter 780/1406: Loss 2.1083
  Iter 790/1406: Loss 2.6145
  Iter 800/1406: Loss 2.3164
  Iter 810/1406: Loss 2.4288
  Iter 820/1406: Loss 2.6479
  Iter 830/1406: Loss 2.7857
  Iter 840/1406: Loss 2.3436
  Iter 850/1406: Loss 2.3691
  Iter 860/1406: Loss 2.1903
  Iter 870/1406: Loss 2.3273
  Iter 880/1406: Loss 2.6002
  Iter 890/1406: Loss 2.1760
  Iter 900/1406: Loss 2.1219
  Iter 910/1406: Loss 2.1764
  Iter 920/1406: Loss 1.9745
  Iter 930/1406: Loss 2.6261
  Iter 940/1406: Loss 2.4508
  Iter 950/1406: Loss 2.5102
  Iter 960/1406: Loss 3.1135
  Iter 970/1406: Loss 2.1893
  Iter 980/1406: Loss 2.5913
  Iter 990/1406: Loss 2.5580
  Iter 1000/1406: Loss 2.4975
  Iter 1010/1406: Loss 1.9447
  Iter 1020/1406: Loss 2.1292
  Iter 1030/1406: Loss 2.7471
  Iter 1040/1406: Loss 2.3614
  Iter 1050/1406: Loss 2.6979
  Iter 1060/1406: Loss 2.2361
  Iter 1070/1406: Loss 2.6373
  Iter 1080/1406: Loss 2.1811
  Iter 1090/1406: Loss 2.5641
  Iter 1100/1406: Loss 2.5432
  Iter 1110/1406: Loss 2.7576
  Iter 1120/1406: Loss 2.3330
  Iter 1130/1406: Loss 2.2705
  Iter 1140/1406: Loss 2.8751
  Iter 1150/1406: Loss 2.5952
  Iter 1160/1406: Loss 2.3655
  Iter 1170/1406: Loss 2.3483
  Iter 1180/1406: Loss 2.2415
  Iter 1190/1406: Loss 2.1959
  Iter 1200/1406: Loss 2.5543
  Iter 1210/1406: Loss 2.4276
  Iter 1220/1406: Loss 1.9717
  Iter 1230/1406: Loss 2.1133
  Iter 1240/1406: Loss 2.7523
  Iter 1250/1406: Loss 2.6129
  Iter 1260/1406: Loss 2.5075
  Iter 1270/1406: Loss 2.0920
  Iter 1280/1406: Loss 1.9600
  Iter 1290/1406: Loss 2.2241
  Iter 1300/1406: Loss 2.1790
  Iter 1310/1406: Loss 2.6780
  Iter 1320/1406: Loss 2.1372
  Iter 1330/1406: Loss 2.6573
  Iter 1340/1406: Loss 2.0547
  Iter 1350/1406: Loss 2.4510
  Iter 1360/1406: Loss 1.7777
  Iter 1370/1406: Loss 2.0790
  Iter 1380/1406: Loss 2.1527
  Iter 1390/1406: Loss 2.2419
  Iter 1400/1406: Loss 2.4667
Train acc: 0.3810, Test acc: 0.3358 (Time: 2721.44s)

[Epoch 6]
  Iter   0/1406: Loss 2.2950
  Iter  10/1406: Loss 2.0603
  Iter  20/1406: Loss 1.7997
  Iter  30/1406: Loss 2.2130
  Iter  40/1406: Loss 2.3843
  Iter  50/1406: Loss 1.9721
  Iter  60/1406: Loss 2.5610
  Iter  70/1406: Loss 2.0050
  Iter  80/1406: Loss 2.0141
  Iter  90/1406: Loss 2.7131
  Iter 100/1406: Loss 2.3688
  Iter 110/1406: Loss 2.3382
  Iter 120/1406: Loss 2.3751
  Iter 130/1406: Loss 2.3731
  Iter 140/1406: Loss 2.3223
  Iter 150/1406: Loss 2.6429
  Iter 160/1406: Loss 2.4486
  Iter 170/1406: Loss 2.7925
  Iter 180/1406: Loss 2.4025
  Iter 190/1406: Loss 2.3929
  Iter 200/1406: Loss 2.0648
  Iter 210/1406: Loss 2.1895
  Iter 220/1406: Loss 2.6226
  Iter 230/1406: Loss 2.9192
  Iter 240/1406: Loss 1.5210
  Iter 250/1406: Loss 2.1622
  Iter 260/1406: Loss 2.3831
  Iter 270/1406: Loss 1.9889
  Iter 280/1406: Loss 2.2555
  Iter 290/1406: Loss 1.9915
  Iter 300/1406: Loss 2.5290
  Iter 310/1406: Loss 2.7285
  Iter 320/1406: Loss 2.5728
  Iter 330/1406: Loss 2.1794
  Iter 340/1406: Loss 2.5045
  Iter 350/1406: Loss 2.3273
  Iter 360/1406: Loss 1.8371
  Iter 370/1406: Loss 2.0344
  Iter 380/1406: Loss 2.1443
  Iter 390/1406: Loss 2.2967
  Iter 400/1406: Loss 2.1680
  Iter 410/1406: Loss 2.0336
  Iter 420/1406: Loss 2.2086
  Iter 430/1406: Loss 2.0100
  Iter 440/1406: Loss 2.5969
  Iter 450/1406: Loss 2.0047
  Iter 460/1406: Loss 2.4433
  Iter 470/1406: Loss 2.4258
  Iter 480/1406: Loss 2.3643
  Iter 490/1406: Loss 2.3856
  Iter 500/1406: Loss 2.1985
  Iter 510/1406: Loss 2.4412
  Iter 520/1406: Loss 2.1540
  Iter 530/1406: Loss 2.6911
  Iter 540/1406: Loss 2.5051
  Iter 550/1406: Loss 2.4738
  Iter 560/1406: Loss 2.4398
  Iter 570/1406: Loss 2.1483
  Iter 580/1406: Loss 2.7250
  Iter 590/1406: Loss 2.0379
  Iter 600/1406: Loss 2.2046
  Iter 610/1406: Loss 2.2650
  Iter 620/1406: Loss 2.3056
  Iter 630/1406: Loss 2.3220
  Iter 640/1406: Loss 1.7039
  Iter 650/1406: Loss 2.6883
  Iter 660/1406: Loss 2.2483
  Iter 670/1406: Loss 1.9266
  Iter 680/1406: Loss 1.7573
  Iter 690/1406: Loss 2.0147
  Iter 700/1406: Loss 1.9046
  Iter 710/1406: Loss 2.4680
  Iter 720/1406: Loss 2.6119
  Iter 730/1406: Loss 2.7776
  Iter 740/1406: Loss 2.2196
  Iter 750/1406: Loss 2.3662
  Iter 760/1406: Loss 1.7585
  Iter 770/1406: Loss 2.5269
  Iter 780/1406: Loss 2.5703
  Iter 790/1406: Loss 2.7581
  Iter 800/1406: Loss 1.5731
  Iter 810/1406: Loss 2.4464
  Iter 820/1406: Loss 2.4245
  Iter 830/1406: Loss 2.4643
  Iter 840/1406: Loss 2.3882
  Iter 850/1406: Loss 2.4832
  Iter 860/1406: Loss 2.2283
  Iter 870/1406: Loss 2.0353
  Iter 880/1406: Loss 2.2723
  Iter 890/1406: Loss 2.5210
  Iter 900/1406: Loss 1.8868
  Iter 910/1406: Loss 2.1533
  Iter 920/1406: Loss 2.9025
  Iter 930/1406: Loss 2.0264
  Iter 940/1406: Loss 2.3788
  Iter 950/1406: Loss 2.2340
  Iter 960/1406: Loss 2.5886
  Iter 970/1406: Loss 2.1968
  Iter 980/1406: Loss 2.3334
  Iter 990/1406: Loss 2.1672
  Iter 1000/1406: Loss 1.8366
  Iter 1010/1406: Loss 2.4594
  Iter 1020/1406: Loss 2.6652
  Iter 1030/1406: Loss 2.3370
  Iter 1040/1406: Loss 2.3183
  Iter 1050/1406: Loss 2.9277
  Iter 1060/1406: Loss 2.5976
  Iter 1070/1406: Loss 2.3558
  Iter 1080/1406: Loss 2.2927
  Iter 1090/1406: Loss 1.6800
  Iter 1100/1406: Loss 2.4107
  Iter 1110/1406: Loss 2.3626
  Iter 1120/1406: Loss 2.7575
  Iter 1130/1406: Loss 2.7214
  Iter 1140/1406: Loss 2.1616
  Iter 1150/1406: Loss 2.5292
  Iter 1160/1406: Loss 1.6438
  Iter 1170/1406: Loss 2.2247
  Iter 1180/1406: Loss 2.5228
  Iter 1190/1406: Loss 2.0874
  Iter 1200/1406: Loss 2.5071
  Iter 1210/1406: Loss 2.2507
  Iter 1220/1406: Loss 2.6568
  Iter 1230/1406: Loss 2.2465
  Iter 1240/1406: Loss 2.1004
  Iter 1250/1406: Loss 2.0611
  Iter 1260/1406: Loss 2.3311
  Iter 1270/1406: Loss 2.1604
  Iter 1280/1406: Loss 2.2229
  Iter 1290/1406: Loss 2.4981
  Iter 1300/1406: Loss 1.9136
  Iter 1310/1406: Loss 2.3055
  Iter 1320/1406: Loss 2.5009
  Iter 1330/1406: Loss 2.3707
  Iter 1340/1406: Loss 2.2511
  Iter 1350/1406: Loss 2.4195
  Iter 1360/1406: Loss 2.6443
  Iter 1370/1406: Loss 2.4669
  Iter 1380/1406: Loss 2.1781
  Iter 1390/1406: Loss 2.3301
  Iter 1400/1406: Loss 2.5099
Train acc: 0.4110, Test acc: 0.3534 (Time: 2422.30s)

[Epoch 7]
  Iter   0/1406: Loss 2.3130
  Iter  10/1406: Loss 2.1127
  Iter  20/1406: Loss 2.2034
  Iter  30/1406: Loss 1.9782
  Iter  40/1406: Loss 2.7310
  Iter  50/1406: Loss 2.7746
  Iter  60/1406: Loss 1.9474
  Iter  70/1406: Loss 2.2008
  Iter  80/1406: Loss 1.9244
  Iter  90/1406: Loss 2.0129
  Iter 100/1406: Loss 2.1192
  Iter 110/1406: Loss 2.2460
  Iter 120/1406: Loss 2.1877
  Iter 130/1406: Loss 2.1928
  Iter 140/1406: Loss 2.6778
  Iter 150/1406: Loss 1.9824
  Iter 160/1406: Loss 2.0560
  Iter 170/1406: Loss 2.0275
  Iter 180/1406: Loss 2.0743
  Iter 190/1406: Loss 1.8159
  Iter 200/1406: Loss 1.9733
  Iter 210/1406: Loss 2.4290
  Iter 220/1406: Loss 2.4442
  Iter 230/1406: Loss 2.0362
  Iter 240/1406: Loss 2.0884
  Iter 250/1406: Loss 2.7046
  Iter 260/1406: Loss 2.1205
  Iter 270/1406: Loss 2.1252
  Iter 280/1406: Loss 2.6409
  Iter 290/1406: Loss 2.4767
  Iter 300/1406: Loss 2.2690
  Iter 310/1406: Loss 2.2152
  Iter 320/1406: Loss 1.8088
  Iter 330/1406: Loss 1.9954
  Iter 340/1406: Loss 2.6826
  Iter 350/1406: Loss 2.3539
  Iter 360/1406: Loss 1.8199
  Iter 370/1406: Loss 1.8537
  Iter 380/1406: Loss 2.2175
  Iter 390/1406: Loss 1.4926
  Iter 400/1406: Loss 2.3522
  Iter 410/1406: Loss 2.5856
  Iter 420/1406: Loss 2.4427
  Iter 430/1406: Loss 2.2243
  Iter 440/1406: Loss 1.7239
  Iter 450/1406: Loss 2.7543
  Iter 460/1406: Loss 2.3124
  Iter 470/1406: Loss 2.7748
  Iter 480/1406: Loss 1.9569
  Iter 490/1406: Loss 1.9573
  Iter 500/1406: Loss 2.2968
  Iter 510/1406: Loss 2.3801
  Iter 520/1406: Loss 2.3616
  Iter 530/1406: Loss 2.3468
  Iter 540/1406: Loss 2.0974
  Iter 550/1406: Loss 2.2283
  Iter 560/1406: Loss 2.1525
  Iter 570/1406: Loss 2.0250
  Iter 580/1406: Loss 2.1754
  Iter 590/1406: Loss 2.1797
  Iter 600/1406: Loss 1.8102
  Iter 610/1406: Loss 1.9175
  Iter 620/1406: Loss 2.2325
  Iter 630/1406: Loss 2.2712
  Iter 640/1406: Loss 1.7069
  Iter 650/1406: Loss 2.5942
  Iter 660/1406: Loss 1.7072
  Iter 670/1406: Loss 2.8086
  Iter 680/1406: Loss 2.0610
  Iter 690/1406: Loss 2.2149
  Iter 700/1406: Loss 2.3405
  Iter 710/1406: Loss 2.6289
  Iter 720/1406: Loss 1.7398
  Iter 730/1406: Loss 1.8784
  Iter 740/1406: Loss 2.5070
  Iter 750/1406: Loss 2.5563
  Iter 760/1406: Loss 2.2735
  Iter 770/1406: Loss 1.8772
  Iter 780/1406: Loss 1.8084
  Iter 790/1406: Loss 1.7881
  Iter 800/1406: Loss 1.9788
  Iter 810/1406: Loss 2.9007
  Iter 820/1406: Loss 1.8050
  Iter 830/1406: Loss 2.2664
  Iter 840/1406: Loss 2.7225
  Iter 850/1406: Loss 2.1189
  Iter 860/1406: Loss 2.3353
  Iter 870/1406: Loss 2.3867
  Iter 880/1406: Loss 2.0232
  Iter 890/1406: Loss 2.5612
  Iter 900/1406: Loss 2.3321
  Iter 910/1406: Loss 2.2543
  Iter 920/1406: Loss 1.3763
  Iter 930/1406: Loss 2.2428
  Iter 940/1406: Loss 2.4689
  Iter 950/1406: Loss 1.6952
  Iter 960/1406: Loss 1.5807
  Iter 970/1406: Loss 2.4767
  Iter 980/1406: Loss 2.0557
  Iter 990/1406: Loss 1.9757
  Iter 1000/1406: Loss 2.4968
  Iter 1010/1406: Loss 2.0432
  Iter 1020/1406: Loss 1.9264
  Iter 1030/1406: Loss 1.6233
  Iter 1040/1406: Loss 2.4416
  Iter 1050/1406: Loss 2.0338
  Iter 1060/1406: Loss 2.3098
  Iter 1070/1406: Loss 2.3696
  Iter 1080/1406: Loss 2.1475
  Iter 1090/1406: Loss 2.0611
  Iter 1100/1406: Loss 2.3253
  Iter 1110/1406: Loss 2.4906
  Iter 1120/1406: Loss 2.2052
  Iter 1130/1406: Loss 1.5069
  Iter 1140/1406: Loss 2.2288
  Iter 1150/1406: Loss 1.7410
  Iter 1160/1406: Loss 2.5872
  Iter 1170/1406: Loss 2.1231
  Iter 1180/1406: Loss 2.3456
  Iter 1190/1406: Loss 2.2704
  Iter 1200/1406: Loss 2.3200
  Iter 1210/1406: Loss 2.7658
  Iter 1220/1406: Loss 2.5382
  Iter 1230/1406: Loss 2.0327
  Iter 1240/1406: Loss 1.9754
  Iter 1250/1406: Loss 2.2955
  Iter 1260/1406: Loss 1.8073
  Iter 1270/1406: Loss 1.9244
  Iter 1280/1406: Loss 1.3211
  Iter 1290/1406: Loss 2.2128
  Iter 1300/1406: Loss 2.3198
  Iter 1310/1406: Loss 2.1039
  Iter 1320/1406: Loss 2.1776
  Iter 1330/1406: Loss 2.1833
  Iter 1340/1406: Loss 2.1719
  Iter 1350/1406: Loss 3.0934
  Iter 1360/1406: Loss 1.6954
  Iter 1370/1406: Loss 2.3570
  Iter 1380/1406: Loss 2.6123
  Iter 1390/1406: Loss 2.1317
  Iter 1400/1406: Loss 2.1294
Train acc: 0.4490, Test acc: 0.3754 (Time: 3027.73s)

[Epoch 8]
  Iter   0/1406: Loss 2.0966
  Iter  10/1406: Loss 2.2068
  Iter  20/1406: Loss 2.2194
  Iter  30/1406: Loss 2.2223
  Iter  40/1406: Loss 2.0354
  Iter  50/1406: Loss 2.5891
  Iter  60/1406: Loss 2.2714
  Iter  70/1406: Loss 1.9838
  Iter  80/1406: Loss 1.7029
  Iter  90/1406: Loss 2.0997
  Iter 100/1406: Loss 1.6876
  Iter 110/1406: Loss 2.3440
  Iter 120/1406: Loss 2.0625
  Iter 130/1406: Loss 2.3150
  Iter 140/1406: Loss 2.2754
  Iter 150/1406: Loss 2.1626
  Iter 160/1406: Loss 2.2150
  Iter 170/1406: Loss 2.6037
  Iter 180/1406: Loss 2.3438
  Iter 190/1406: Loss 2.0531
  Iter 200/1406: Loss 1.9229
  Iter 210/1406: Loss 2.3562
  Iter 220/1406: Loss 2.0733
  Iter 230/1406: Loss 2.2206
  Iter 240/1406: Loss 2.2147
  Iter 250/1406: Loss 2.2023
  Iter 260/1406: Loss 1.6549
  Iter 270/1406: Loss 2.4579
  Iter 280/1406: Loss 1.6757
  Iter 290/1406: Loss 2.0769
  Iter 300/1406: Loss 2.1250
  Iter 310/1406: Loss 2.3713
  Iter 320/1406: Loss 2.7717
  Iter 330/1406: Loss 1.8612
  Iter 340/1406: Loss 1.8029
  Iter 350/1406: Loss 2.0114
  Iter 360/1406: Loss 2.1708
  Iter 370/1406: Loss 2.6960
  Iter 380/1406: Loss 2.2187
  Iter 390/1406: Loss 2.0685
  Iter 400/1406: Loss 2.0817
  Iter 410/1406: Loss 1.9599
  Iter 420/1406: Loss 2.1791
  Iter 430/1406: Loss 2.3326
  Iter 440/1406: Loss 2.5736
  Iter 450/1406: Loss 2.2174
  Iter 460/1406: Loss 2.1632
  Iter 470/1406: Loss 1.9836
  Iter 480/1406: Loss 2.0626
  Iter 490/1406: Loss 1.7436
  Iter 500/1406: Loss 1.9535
  Iter 510/1406: Loss 1.8399
  Iter 520/1406: Loss 2.2395
  Iter 530/1406: Loss 1.7462
  Iter 540/1406: Loss 1.9571
  Iter 550/1406: Loss 2.1405
  Iter 560/1406: Loss 2.4045
  Iter 570/1406: Loss 2.0737
  Iter 580/1406: Loss 1.7748
  Iter 590/1406: Loss 2.0224
  Iter 600/1406: Loss 2.3746
  Iter 610/1406: Loss 2.1666
  Iter 620/1406: Loss 2.0654
  Iter 630/1406: Loss 2.5260
  Iter 640/1406: Loss 2.9823
  Iter 650/1406: Loss 2.6945
  Iter 660/1406: Loss 2.4185
  Iter 670/1406: Loss 1.8247
  Iter 680/1406: Loss 2.1696
  Iter 690/1406: Loss 2.1848
  Iter 700/1406: Loss 2.5308
  Iter 710/1406: Loss 1.8049
  Iter 720/1406: Loss 2.1531
  Iter 730/1406: Loss 2.2841
  Iter 740/1406: Loss 2.1473
  Iter 750/1406: Loss 2.6086
  Iter 760/1406: Loss 1.9220
  Iter 770/1406: Loss 2.1736
  Iter 780/1406: Loss 2.2582
  Iter 790/1406: Loss 2.0571
  Iter 800/1406: Loss 2.3682
  Iter 810/1406: Loss 1.4356
  Iter 820/1406: Loss 1.9009
  Iter 830/1406: Loss 2.5219
  Iter 840/1406: Loss 2.2045
  Iter 850/1406: Loss 2.0077
  Iter 860/1406: Loss 1.6982
  Iter 870/1406: Loss 1.7852
  Iter 880/1406: Loss 2.5506
  Iter 890/1406: Loss 2.3445
  Iter 900/1406: Loss 2.0973
  Iter 910/1406: Loss 2.4215
  Iter 920/1406: Loss 1.9585
  Iter 930/1406: Loss 2.1462
  Iter 940/1406: Loss 2.6260
  Iter 950/1406: Loss 2.1106
  Iter 960/1406: Loss 1.9517
  Iter 970/1406: Loss 2.8856
  Iter 980/1406: Loss 2.1779
  Iter 990/1406: Loss 2.4135
  Iter 1000/1406: Loss 1.4410
  Iter 1010/1406: Loss 1.8281
  Iter 1020/1406: Loss 3.3191
  Iter 1030/1406: Loss 2.0955
  Iter 1040/1406: Loss 2.1446
  Iter 1050/1406: Loss 2.1280
  Iter 1060/1406: Loss 2.0692
  Iter 1070/1406: Loss 2.1768
  Iter 1080/1406: Loss 2.2576
  Iter 1090/1406: Loss 1.8185
  Iter 1100/1406: Loss 2.0791
  Iter 1110/1406: Loss 2.3665
  Iter 1120/1406: Loss 1.6652
  Iter 1130/1406: Loss 1.6387
  Iter 1140/1406: Loss 1.8199
  Iter 1150/1406: Loss 1.8300
  Iter 1160/1406: Loss 1.7433
  Iter 1170/1406: Loss 1.9715
  Iter 1180/1406: Loss 2.5780
  Iter 1190/1406: Loss 2.4542
  Iter 1200/1406: Loss 2.4380
  Iter 1210/1406: Loss 2.2086
  Iter 1220/1406: Loss 2.3768
  Iter 1230/1406: Loss 2.0957
  Iter 1240/1406: Loss 1.7633
  Iter 1250/1406: Loss 1.9523
  Iter 1260/1406: Loss 1.8361
  Iter 1270/1406: Loss 2.5802
  Iter 1280/1406: Loss 2.4634
  Iter 1290/1406: Loss 2.1745
  Iter 1300/1406: Loss 1.8999
  Iter 1310/1406: Loss 2.0143
  Iter 1320/1406: Loss 1.8574
  Iter 1330/1406: Loss 2.5332
  Iter 1340/1406: Loss 2.2333
  Iter 1350/1406: Loss 2.1924
  Iter 1360/1406: Loss 2.3233
  Iter 1370/1406: Loss 1.6163
  Iter 1380/1406: Loss 1.7873
  Iter 1390/1406: Loss 1.9907
  Iter 1400/1406: Loss 2.0756
Train acc: 0.4560, Test acc: 0.3864 (Time: 2042.43s)

[Epoch 9]
  Iter   0/1406: Loss 1.7812
  Iter  10/1406: Loss 2.2367
  Iter  20/1406: Loss 2.0660
  Iter  30/1406: Loss 1.8897
  Iter  40/1406: Loss 2.1680
  Iter  50/1406: Loss 2.2321
  Iter  60/1406: Loss 1.7886
  Iter  70/1406: Loss 2.3227
  Iter  80/1406: Loss 2.5557
  Iter  90/1406: Loss 2.2458
  Iter 100/1406: Loss 2.0188
  Iter 110/1406: Loss 2.5273
  Iter 120/1406: Loss 2.0537
  Iter 130/1406: Loss 1.9275
  Iter 140/1406: Loss 1.8926
  Iter 150/1406: Loss 1.9513
  Iter 160/1406: Loss 1.7707
  Iter 170/1406: Loss 2.4040
  Iter 180/1406: Loss 1.8272
  Iter 190/1406: Loss 2.5514
  Iter 200/1406: Loss 2.2982
  Iter 210/1406: Loss 1.7778
  Iter 220/1406: Loss 2.2131
  Iter 230/1406: Loss 1.8227
  Iter 240/1406: Loss 1.7448
  Iter 250/1406: Loss 2.3333
  Iter 260/1406: Loss 2.2575
  Iter 270/1406: Loss 1.9846
  Iter 280/1406: Loss 1.7947
  Iter 290/1406: Loss 1.9800
  Iter 300/1406: Loss 2.5341
  Iter 310/1406: Loss 2.0341
  Iter 320/1406: Loss 2.4500
  Iter 330/1406: Loss 2.1839
  Iter 340/1406: Loss 2.0197
  Iter 350/1406: Loss 2.1689
  Iter 360/1406: Loss 2.1371
  Iter 370/1406: Loss 1.9271
  Iter 380/1406: Loss 1.3863
  Iter 390/1406: Loss 1.5166
  Iter 400/1406: Loss 1.8673
  Iter 410/1406: Loss 2.1568
  Iter 420/1406: Loss 2.8051
  Iter 430/1406: Loss 2.2760
  Iter 440/1406: Loss 1.9724
  Iter 450/1406: Loss 2.1050
  Iter 460/1406: Loss 1.9683
  Iter 470/1406: Loss 2.0662
  Iter 480/1406: Loss 2.4386
  Iter 490/1406: Loss 1.5561
  Iter 500/1406: Loss 2.0956
  Iter 510/1406: Loss 1.9501
  Iter 520/1406: Loss 2.5735
  Iter 530/1406: Loss 2.1802
  Iter 540/1406: Loss 2.7175
  Iter 550/1406: Loss 2.0746
  Iter 560/1406: Loss 2.1791
  Iter 570/1406: Loss 1.6686
  Iter 580/1406: Loss 1.6441
  Iter 590/1406: Loss 2.0686
  Iter 600/1406: Loss 1.9003
  Iter 610/1406: Loss 1.9411
  Iter 620/1406: Loss 2.2110
  Iter 630/1406: Loss 1.9070
  Iter 640/1406: Loss 1.9888
  Iter 650/1406: Loss 2.3467
  Iter 660/1406: Loss 2.1811
  Iter 670/1406: Loss 1.5309
  Iter 680/1406: Loss 2.0295
  Iter 690/1406: Loss 1.6658
  Iter 700/1406: Loss 2.2376
  Iter 710/1406: Loss 2.3515
  Iter 720/1406: Loss 2.3752
  Iter 730/1406: Loss 1.8615
  Iter 740/1406: Loss 2.0709
  Iter 750/1406: Loss 2.1665
  Iter 760/1406: Loss 2.1411
  Iter 770/1406: Loss 1.5104
  Iter 780/1406: Loss 1.7972
  Iter 790/1406: Loss 2.1522
  Iter 800/1406: Loss 2.4205
  Iter 810/1406: Loss 1.7386
  Iter 820/1406: Loss 1.8285
  Iter 830/1406: Loss 2.2546
  Iter 840/1406: Loss 1.7763
  Iter 850/1406: Loss 1.5762
  Iter 860/1406: Loss 1.9949
  Iter 870/1406: Loss 2.5639
  Iter 880/1406: Loss 1.6562
  Iter 890/1406: Loss 1.9512
  Iter 900/1406: Loss 1.5303
  Iter 910/1406: Loss 2.1973
  Iter 920/1406: Loss 2.0212
  Iter 930/1406: Loss 2.1808
  Iter 940/1406: Loss 1.9295
  Iter 950/1406: Loss 2.2068
  Iter 960/1406: Loss 2.3024
  Iter 970/1406: Loss 2.0642
  Iter 980/1406: Loss 2.0660
  Iter 990/1406: Loss 1.8951
  Iter 1000/1406: Loss 2.8846
  Iter 1010/1406: Loss 1.8983
  Iter 1020/1406: Loss 1.8146
  Iter 1030/1406: Loss 1.8801
  Iter 1040/1406: Loss 2.4635
  Iter 1050/1406: Loss 1.9070
  Iter 1060/1406: Loss 1.4915
  Iter 1070/1406: Loss 1.8460
  Iter 1080/1406: Loss 2.1149
  Iter 1090/1406: Loss 1.4303
  Iter 1100/1406: Loss 2.0022
  Iter 1110/1406: Loss 2.2128
  Iter 1120/1406: Loss 2.1451
  Iter 1130/1406: Loss 2.7673
  Iter 1140/1406: Loss 1.7390
  Iter 1150/1406: Loss 2.0219
  Iter 1160/1406: Loss 2.0359
  Iter 1170/1406: Loss 1.8521
  Iter 1180/1406: Loss 2.2186
  Iter 1190/1406: Loss 1.9372
  Iter 1200/1406: Loss 1.6554
  Iter 1210/1406: Loss 2.0922
  Iter 1220/1406: Loss 2.4564
  Iter 1230/1406: Loss 2.0708
  Iter 1240/1406: Loss 1.6504
  Iter 1250/1406: Loss 1.6175
  Iter 1260/1406: Loss 2.3608
  Iter 1270/1406: Loss 2.0770
  Iter 1280/1406: Loss 2.0393
  Iter 1290/1406: Loss 1.5933
  Iter 1300/1406: Loss 2.0024
  Iter 1310/1406: Loss 2.2173
  Iter 1320/1406: Loss 1.8159
  Iter 1330/1406: Loss 2.2463
  Iter 1340/1406: Loss 2.5225
  Iter 1350/1406: Loss 1.9656
  Iter 1360/1406: Loss 2.1762
  Iter 1370/1406: Loss 1.6352
  Iter 1380/1406: Loss 1.5567
  Iter 1390/1406: Loss 1.8688
  Iter 1400/1406: Loss 2.1129
Train acc: 0.4880, Test acc: 0.3984 (Time: 2364.67s)

[Epoch 10]
  Iter   0/1406: Loss 1.6619
  Iter  10/1406: Loss 2.0514
  Iter  20/1406: Loss 2.1028
  Iter  30/1406: Loss 2.0153
  Iter  40/1406: Loss 1.6612
  Iter  50/1406: Loss 2.0022
  Iter  60/1406: Loss 1.8195
  Iter  70/1406: Loss 2.0375
  Iter  80/1406: Loss 1.6388
  Iter  90/1406: Loss 1.6813
  Iter 100/1406: Loss 2.0359
  Iter 110/1406: Loss 1.7947
  Iter 120/1406: Loss 1.9417
  Iter 130/1406: Loss 2.2694
  Iter 140/1406: Loss 3.3628
  Iter 150/1406: Loss 1.9452
  Iter 160/1406: Loss 1.9468
